words,x,y
recombinant,-7.757017018849361,4.8034223123780295
conspecific,3.151618418657368,7.223914266140299
carrier,-1.6839369759460032,0.8732652320182094
pest,-0.9478116568641987,6.362973268788701
critter,2.6293162338020344,-3.8348255702442486
darter,6.813954771179899,6.148111456997122
denizen,-2.0467008517183847,-2.267816283723097
peeper,-1.6133896686559137,-2.860547506043054
homeotherm,-4.526173755441646,-1.979862322344875
poikilotherm,-4.229426581869953,-1.5137860522963051
vermin,2.206671884938777,-0.32052818061078087
varmint,-0.09519265108931547,-1.4721726317115347
scavenger,2.9780977111639713,1.0559492639574835
feeder,-2.1792554958496693,3.35443359055857
stocker,-2.5640260337286236,-4.9637372531887545
hatchling,2.024232219539498,3.2667369638891812
head,-1.9410437258668876,-5.03119094816766
migrator,-3.480091338462685,-2.1804014096071174
molter,-4.166705368126843,-3.4661951896977623
pet,5.853044688099472,-3.117434408365204
stayer,-1.8645708024446779,-3.893551484561091
stunt,0.5174778288872207,-8.207806663057594
pollard,-3.4419350344141035,-7.351230176657585
amphidiploid,-4.404538550800313,-1.5944415669295975
diploid,-3.790942291120107,8.45583867704112
haploid,-5.111695175737569,6.82867011634792
polyploid,-3.714992014681134,3.1103679112947145
female,-0.14272394903876393,1.0236923287695687
male,0.8968019012939905,2.223556573831307
adult,0.9063449986848556,3.7977029939861304
young,-1.5010973173491535,-6.927778033253593
orphan,0.5259056892500331,-5.184732132183488
baby,6.095844839561962,-7.338782895222879
pup,2.4558781409896158,-2.8199155657197554
puppy,5.947413045164713,-6.122952658200768
cub,4.99456412368115,-5.407722328750603
kit,-0.1317100822661541,-5.445834339527739
kill,3.7798452441947297,-5.6597473019307785
suckling,-0.6833105628213633,-0.8344977388187093
sire,2.5690038697815782,-7.521966170510283
dam,0.5279725611850778,-0.8688954140987811
thoroughbred,-0.03428955303939416,-4.773758777659841
giant,6.648219393066065,-0.42401629919529504
vent,-0.8753711476112561,3.38564288612158
animalcule,-4.172531710588336,-1.8311783418898195
survivor,-0.6850415960278637,-5.125638504427094
mutant,0.9636405813865108,0.31512877528568617
herbivore,1.8726097567338924,9.021466105183666
acrodont,-4.089252930236252,-1.2440185691796832
pleurodont,-4.326247638704471,-1.6143065946547244
antler,2.641169406957285,2.2615954681990345
tuft,0.10017835134706596,2.71225883224
crest,2.898799528465774,0.27092462334377443
topknot,0.24883500744025255,-0.3868958671608188
microorganism,-5.0610148511529855,6.87806516184269
monad,-5.281816875421281,-0.35524646384860675
aerobe,-4.496539163249629,-0.6997519829280884
anaerobe,-4.316664260273846,1.3680005859206426
hybrid,-1.1299814801207826,2.947384106266692
dihybrid,-4.603601027705449,-1.7389948978194558
monohybrid,-4.625916381448349,-1.7333458202990872
polymorph,-3.2176540180367312,1.179807467635883
relative,-4.712890347711852,6.256830147797556
virus,-0.6324588271146925,7.062015622730467
arbovirus,-4.302177718793828,0.5279777534791261
capsid,-5.609557037938217,7.007024677655663
virion,-6.295920953261465,5.031547182018833
adenovirus,-3.9390323655561836,4.356726256141098
arenavirus,-4.595639423619604,-0.4989517882889149
bunyavirus,-4.639328231670011,-1.6129197591918614
filovirus,-4.431284989343706,-1.036204868926494
alphavirus,-4.232874826448346,0.28247413922837217
flavivirus,-4.531534753620349,0.8306457813925693
vesiculovirus,-4.4414967575366715,-0.6429323597763269
poxvirus,-4.384923654440252,0.27504265603369593
viroid,-3.3816608272315998,1.7902802747607534
bacteriophage,-5.8917087940311506,6.043167198478722
coliphage,-4.702076477124659,-1.8150427152581365
hepadnavirus,-4.268282261538994,-1.7113587159988781
retrovirus,-4.157709248042756,3.398443385460631
orthomyxovirus,-4.570245896150699,-1.9371486181341229
paramyxovirus,-3.464960351564052,0.14681561767014015
picornavirus,-4.512925880184927,-0.1960150532010627
poliovirus,-4.957937126450215,4.24224318046419
enterovirus,-3.9930756372454006,2.926296468175847
coxsackievirus,-4.783646011294124,0.11288992487679352
echovirus,-4.689223555728161,-1.1781917314885566
rhinovirus,-4.217901144216461,1.4288873113473164
herpes,-5.149186135382738,5.056163245366747
cytomegalovirus,-5.39766024594552,2.4406976990416127
polyoma,-4.779728889237472,-1.075337607715818
rhabdovirus,-3.7241544090631313,-0.12313705606544027
lyssavirus,-1.917898441958686,1.468083504700523
reovirus,-4.058984630936798,0.9414908525516437
rotavirus,-5.150437128884062,3.729610941760091
parvovirus,-3.0443962958056026,2.6795594746765565
archaebacteria,-5.031658236614117,0.5830022337965602
methanogen,-4.627350217678473,-0.3589544541942708
halophile,-4.703281260168305,-0.8206314241468368

